Year,Month,Day,Hour,Minute,Processing_class,death_toll,Injuries_Person,Vehicle_type,Sex,Age,Weather,Speed_limit,Road_pattern,Accident_location
101,3,3,13,30,2,0,2,C03,1,43,8,40,10,11
101,3,3,13,30,2,0,2,C03,2,24,8,40,10,11
101,3,3,20,30,2,0,1,B03,1,49,7,50,4,18
101,3,3,20,30,2,0,1,H01,1,65,7,50,4,18
101,4,2,1,25,2,0,1,G06,1,,7,50,14,9
101,4,2,1,25,2,0,1,C03,1,23,7,50,14,9
101,4,3,11,27,2,0,4,C03,1,59,8,50,14,11
101,4,3,11,27,2,0,4,C03,1,64,8,50,14,11
101,4,3,11,27,2,0,4,H02,2,55,8,50,14,11
101,4,3,11,27,2,0,4,H02,2,61,8,50,14,11
101,4,10,20,55,2,0,1,B03,1,46,7,50,3,1
101,4,10,20,55,2,0,1,C03,1,18,7,50,3,1
101,4,11,22,52,2,0,1,C03,1,21,1,50,4,1
101,4,11,22,52,2,0,1,B03,2,31,1,50,4,1
101,4,12,18,25,2,0,1,C03,1,49,7,50,4,1
101,4,12,18,25,2,0,1,C03,1,54,7,50,4,1
101,4,12,18,25,2,0,1,B02,1,51,7,50,4,1
101,4,12,18,25,2,0,1,H02,2,54,7,50,4,1
101,4,26,17,25,2,0,1,C03,2,30,6,50,14,9
101,2,26,23,0,2,0,1,B03,1,18,7,50,4,1
101,2,26,23,0,2,0,1,C03,1,21,7,50,4,1
101,2,27,23,45,2,0,1,B03,1,55,7,40,3,2
101,2,27,23,45,2,0,1,H01,1,43,7,40,3,2
101,3,20,8,30,2,0,2,C03,1,32,7,30,11,11
101,3,20,8,30,2,0,2,C03,2,41,7,30,11,11
101,2,1,9,15,2,0,2,B03,1,33,8,50,8,9
101,2,1,9,15,2,0,2,B03,1,35,8,50,8,9
101,2,1,9,15,2,0,2,B03,1,44,8,50,8,9
101,2,3,18,30,2,0,2,C03,1,21,6,50,8,11
101,2,3,18,30,2,0,2,H01,2,60,6,50,8,11
101,2,23,11,50,2,0,1,C04,2,69,6,50,14,9
101,2,23,11,50,2,0,1,B01,1,49,6,50,14,9
101,2,23,11,50,2,0,1,B12,1,41,6,50,14,9
101,2,28,23,40,2,0,1,B01,1,56,7,50,4,2
101,2,28,23,40,2,0,1,H01,2,58,7,50,4,2
101,3,1,10,30,2,0,1,B03,2,46,8,50,14,9
101,3,1,10,30,2,0,1,H01,1,39,8,50,14,9
101,3,19,14,0,2,0,1,B03,1,28,7,50,3,2
101,3,19,14,0,2,0,1,C03,2,28,7,50,3,2
101,2,29,9,0,2,0,1,B03,1,39,7,50,3,1
101,2,29,9,0,2,0,1,C03,1,27,7,50,3,1
101,2,29,15,26,2,0,1,C03,1,60,8,50,3,1
101,2,29,15,26,2,0,1,C04,1,72,8,50,3,1
101,2,29,17,55,2,0,1,B03,2,29,7,50,4,1
101,2,29,17,55,2,0,1,C03,1,49,7,50,4,1
101,3,3,14,50,2,0,1,B03,1,53,8,50,4,1
101,3,3,14,50,2,0,1,C03,1,52,8,50,4,1
101,3,3,16,24,2,0,2,C04,1,52,8,50,4,1
101,3,3,16,24,2,0,2,C03,2,59,8,50,4,1
101,3,4,7,10,2,0,1,B12,1,24,8,50,14,9
101,3,4,7,10,2,0,1,C03,2,44,8,50,14,9
101,3,4,7,10,2,0,1,A04,1,42,8,50,14,9
101,3,4,15,15,2,0,1,B12,1,32,8,30,3,1
101,3,4,15,15,2,0,1,H01,2,3,8,30,3,1
101,3,5,7,8,2,0,2,C03,1,41,8,50,14,9
101,3,5,7,8,2,0,2,C03,1,65,8,50,14,9
101,3,5,14,48,2,0,2,B03,1,55,8,50,4,2
101,3,5,14,48,2,0,2,C03,1,32,8,50,4,2
101,3,5,14,48,2,0,2,H02,2,34,8,50,4,2
101,3,6,7,45,2,0,2,C04,2,55,8,50,4,2
101,3,6,7,45,2,0,2,C04,1,58,8,50,4,2
101,3,6,9,48,2,0,2,B03,1,48,8,50,14,9
101,3,6,9,48,2,0,2,C03,1,32,8,50,14,9
101,3,6,9,48,2,0,2,H02,2,20,8,50,14,9
101,3,14,9,30,2,0,1,B03,2,43,6,50,14,9
101,3,14,9,30,2,0,1,C03,2,23,6,50,14,9
101,3,14,17,20,2,0,2,C03,2,30,6,50,14,11
101,3,14,17,20,2,0,2,C03,1,42,6,50,14,11
101,3,15,8,24,2,0,1,C03,1,,7,50,14,11
101,3,15,8,24,2,0,1,C03,2,38,7,50,14,11
101,3,15,17,25,2,0,1,B03,1,51,8,50,14,9
101,3,15,17,25,2,0,1,C03,2,64,8,50,14,9
101,3,12,20,45,2,0,1,B03,1,42,6,50,5,1
101,3,12,20,45,2,0,1,C03,1,27,6,50,5,1
101,3,13,5,59,1,1,0,A04,1,47,6,50,4,9
101,3,13,5,59,1,1,0,H01,1,76,6,50,4,9
101,3,15,13,25,2,0,1,B03,1,56,8,50,4,2
101,3,15,13,25,2,0,1,C03,1,19,8,50,4,2
101,3,23,20,50,2,0,2,B03,1,40,7,40,14,9
101,3,23,20,50,2,0,2,C03,1,24,7,40,14,9
101,3,23,20,50,2,0,2,H02,1,23,7,40,14,9
101,3,25,16,40,2,0,1,C03,1,42,8,50,14,9
101,3,25,16,40,2,0,1,B03,1,45,8,50,14,9
101,3,25,16,40,2,0,1,B03,1,52,8,50,14,9
101,4,2,7,15,2,0,2,C03,1,24,8,50,4,1
101,4,2,7,15,2,0,2,C03,1,26,8,50,4,1
101,4,5,19,30,2,0,1,B01,1,58,6,50,4,1
101,4,5,19,30,2,0,1,C03,2,26,6,50,4,1
101,4,5,22,10,2,0,3,C03,1,33,7,50,14,9
101,4,5,22,10,2,0,3,B03,2,38,7,50,14,9
101,4,5,22,10,2,0,3,H02,1,30,7,50,14,9
101,4,17,22,15,2,0,1,B01,1,46,7,50,4,1
101,4,17,22,15,2,0,1,C03,1,49,7,50,4,1
101,3,24,10,50,2,0,1,B03,1,58,6,50,4,1
101,3,24,10,50,2,0,1,C03,1,25,6,50,4,1
101,4,26,17,25,2,0,1,,3,,6,50,14,9
101,5,7,10,21,2,0,1,C03,1,26,8,50,4,2
101,5,7,10,21,2,0,1,A11,1,45,8,50,4,2
101,4,19,7,20,2,0,2,C03,2,31,8,50,4,1
101,4,19,7,20,2,0,2,C03,1,17,8,50,4,1
101,4,19,7,20,2,0,2,H02,1,7,8,50,4,1
101,4,20,8,30,2,0,1,C03,1,58,8,50,3,1
101,4,20,8,30,2,0,1,C03,2,32,8,50,3,1
101,3,25,16,54,2,0,2,C03,1,50,8,40,3,1
101,3,25,16,54,2,0,2,C03,1,26,8,40,3,1
101,6,10,19,0,1,1,0,B01,1,61,8,30,13,9
101,6,10,19,0,1,1,0,H01,2,73,8,30,13,9
101,6,10,19,0,1,1,0,,3,,8,30,13,9
101,6,9,22,20,2,0,2,C03,2,26,8,50,4,1
101,6,9,22,20,2,0,2,C03,2,29,8,50,4,1
101,4,25,12,40,2,0,1,A12,1,39,8,50,3,1
101,4,25,12,40,2,0,1,C03,1,28,8,50,3,1
101,4,25,10,36,2,0,1,B03,1,35,8,50,3,1
101,4,25,10,36,2,0,1,C03,1,46,8,50,3,1
101,4,22,21,0,2,0,1,B03,1,26,8,50,4,1
101,4,22,21,0,2,0,1,C03,1,18,8,50,4,1
101,4,4,7,14,2,0,1,C04,1,26,8,50,4,1
101,4,4,7,14,2,0,1,C03,2,34,8,50,4,1
101,4,4,9,0,2,0,1,C03,2,22,8,50,4,1
101,4,4,9,0,2,0,1,B03,2,42,8,50,4,1
101,4,4,17,0,2,0,2,B03,1,38,8,40,4,2
101,4,4,17,0,2,0,2,C03,1,18,8,40,4,2
101,4,4,17,0,2,0,2,H02,1,24,8,40,4,2
101,4,6,10,12,2,0,1,B12,1,37,6,50,4,1
101,4,6,10,12,2,0,1,C03,1,49,6,50,4,1
101,4,6,15,23,2,0,1,B03,1,43,6,50,14,9
101,4,6,15,23,2,0,1,C03,1,24,6,50,14,9
101,4,6,17,15,2,0,1,B03,1,,7,50,4,1
101,4,6,17,15,2,0,1,C03,2,20,7,50,4,1
101,4,8,17,40,2,0,1,B03,1,31,8,50,3,1
101,4,8,17,40,2,0,1,C03,1,19,8,50,3,1
101,4,10,8,6,2,0,2,C03,2,28,8,50,14,9
101,4,10,8,6,2,0,2,H01,1,83,8,50,14,9
101,4,10,12,24,2,0,1,B03,2,26,8,50,14,9
101,4,10,12,24,2,0,1,B03,1,60,8,50,14,9
101,4,10,12,24,2,0,1,B03,1,57,8,50,14,9
101,4,11,7,44,2,0,1,C03,1,21,8,50,3,2
101,4,11,7,44,2,0,1,C03,2,44,8,50,3,2
101,4,12,7,15,2,0,1,B03,1,57,8,50,4,1
101,4,12,7,15,2,0,1,C03,2,47,8,50,4,1
101,4,11,18,20,2,0,1,A04,1,100,7,50,14,9
101,4,11,18,20,2,0,1,C03,2,28,7,50,14,9
101,4,12,17,30,2,0,1,C03,1,26,8,50,14,9
101,4,12,17,30,2,0,1,C03,1,29,8,50,14,9
101,4,13,16,35,2,0,2,C03,1,22,8,50,14,9
101,4,13,16,35,2,0,2,C03,2,27,8,50,14,9
101,4,16,14,10,2,0,1,B03,1,48,6,50,4,2
101,4,16,14,10,2,0,1,C03,1,58,6,50,4,2
101,4,16,17,9,2,0,1,B03,2,34,6,50,3,2
101,4,16,17,9,2,0,1,H01,2,66,6,50,3,2
101,3,25,12,0,2,0,1,C03,1,17,8,50,14,9
101,3,25,12,0,2,0,1,C03,2,24,8,50,14,9
101,4,1,22,0,2,0,1,C03,1,45,7,50,5,1
101,4,1,22,0,2,0,1,C03,1,18,7,50,5,1
101,4,14,10,0,2,0,1,C03,1,19,7,50,4,1
101,4,14,10,0,2,0,1,C03,1,34,7,50,4,1
101,4,18,11,7,2,0,1,C03,1,18,8,40,4,3
101,4,18,11,7,2,0,1,C04,2,32,8,40,4,3
101,4,28,0,20,2,0,1,C03,1,34,6,40,4,4
101,4,28,0,20,2,0,1,C03,2,36,6,40,4,4
101,5,10,19,30,2,0,2,C03,2,42,6,40,8,11
101,5,10,19,30,2,0,2,C03,1,21,6,40,8,11
101,5,17,8,0,2,0,1,C03,1,40,8,50,3,1
101,5,17,8,0,2,0,1,H01,2,72,8,50,3,1
101,2,11,16,50,2,0,1,C03,1,24,7,50,4,1
101,2,11,16,50,2,0,1,C03,1,26,7,50,4,1
101,2,15,6,45,2,0,1,C03,1,27,7,50,4,1
101,2,15,6,45,2,0,1,B01,1,59,7,50,4,1
101,2,15,8,55,2,0,1,B03,1,56,7,50,14,9
101,2,15,8,55,2,0,1,C03,1,20,7,50,14,9
101,2,15,18,15,2,0,1,B03,1,33,8,50,14,9
101,2,15,18,15,2,0,1,C03,2,28,8,50,14,9
101,2,16,9,20,2,0,1,B03,2,34,7,50,14,9
101,2,16,9,20,2,0,1,C03,1,22,7,50,14,9
101,2,18,16,30,2,0,1,A02,1,48,7,50,4,1
101,2,18,16,30,2,0,1,H01,1,19,7,50,4,1
101,2,19,16,35,2,0,2,C03,1,18,7,50,4,2
101,2,19,16,35,2,0,2,H01,1,8,7,50,4,2
101,2,22,8,10,2,0,1,B03,2,34,8,50,4,1
101,2,22,8,10,2,0,1,C03,1,34,8,50,4,1
101,2,24,6,45,2,0,1,C03,2,40,6,50,14,9
101,2,24,6,45,2,0,1,H01,1,12,6,50,14,9
101,2,24,6,45,2,0,1,B03,1,,6,50,14,9
101,2,24,7,40,2,0,1,G04,1,,6,50,4,1
101,2,24,7,40,2,0,1,C03,1,37,6,50,4,1
101,2,24,7,40,2,0,1,H01,2,53,6,50,4,1
101,2,25,8,45,2,0,1,B03,1,46,6,50,3,1
101,2,25,8,45,2,0,1,C03,2,22,6,50,3,1
101,2,3,22,30,2,0,2,G06,1,,6,50,14,9
101,2,3,22,30,2,0,2,C03,1,25,6,50,14,9
101,2,3,22,30,2,0,2,H02,2,27,6,50,14,9
101,2,29,10,16,2,0,2,C03,1,23,8,50,4,1
101,2,29,10,16,2,0,2,C03,1,53,8,50,4,1
101,3,5,9,15,2,0,1,B03,2,67,8,50,4,1
101,3,5,9,15,2,0,1,C03,1,46,8,50,4,1
101,3,21,23,20,2,0,1,C03,1,20,7,50,8,11
101,3,21,23,20,2,0,1,,3,,7,50,8,11
101,3,24,11,0,2,0,1,C03,1,20,6,50,3,1
101,3,24,11,0,2,0,1,B03,1,38,6,50,3,1
101,3,28,6,45,2,0,1,C03,2,29,8,50,4,1
101,3,28,6,45,2,0,1,C03,1,63,8,50,4,1
101,4,11,8,0,2,0,1,G06,1,,7,50,4,2
101,4,11,8,0,2,0,1,C03,1,44,7,50,4,2
101,3,30,9,50,2,0,1,B03,1,,8,50,14,9
101,3,30,9,50,2,0,1,C03,1,42,8,50,14,9
101,3,31,7,10,2,0,1,B03,1,55,6,40,4,1
101,3,31,7,10,2,0,1,C03,1,29,6,40,4,1
101,3,31,9,0,2,0,1,C03,2,39,8,30,4,1
101,3,31,9,0,2,0,1,B03,1,47,8,30,4,1
101,4,3,18,15,2,0,1,B03,2,51,8,50,14,9
101,4,3,18,15,2,0,1,C03,2,48,8,50,14,9
101,4,3,8,55,2,0,1,B03,1,80,8,50,3,1
101,4,3,8,55,2,0,1,C03,1,30,8,50,3,1
101,3,28,9,35,2,0,1,C03,1,,8,50,3,2
101,3,28,9,35,2,0,1,C03,2,21,8,50,3,2
101,4,27,20,10,2,0,1,B03,1,32,6,50,5,1
101,4,27,20,10,2,0,1,C03,1,52,6,50,5,1
101,4,27,23,50,2,0,1,C03,1,20,6,50,4,2
101,4,27,23,50,2,0,1,B03,2,50,6,50,4,2
101,4,27,23,50,2,0,1,B03,1,37,6,50,4,2
101,4,28,2,50,2,0,2,B01,1,49,6,50,4,1
101,4,28,2,50,2,0,2,E03,1,30,6,50,4,1
101,5,14,19,10,2,0,1,C03,2,64,8,50,14,9
101,5,22,22,40,2,0,2,C03,2,20,8,50,4,2
101,5,22,22,40,2,0,2,C03,1,30,8,50,4,2
101,3,17,16,42,2,0,1,C03,1,30,8,50,14,9
101,3,17,16,42,2,0,1,C03,1,56,8,50,14,9
101,3,19,9,50,2,0,1,C03,1,59,8,50,14,9
101,3,19,9,50,2,0,1,B03,1,54,8,50,14,9
101,3,20,17,20,2,0,2,C03,2,27,8,50,14,9
101,3,20,17,20,2,0,2,C03,2,52,8,50,14,9
101,3,23,7,3,2,0,1,C03,2,55,8,40,4,1
101,3,23,7,3,2,0,1,B12,1,27,8,40,4,1
101,3,23,15,45,2,0,1,B03,1,30,8,50,14,9
101,3,23,15,45,2,0,1,C03,1,27,8,50,14,9
101,3,23,15,45,2,0,1,B03,1,55,8,50,14,9
101,3,24,7,10,2,0,1,C03,1,54,6,50,14,9
101,3,24,7,10,2,0,1,F01,1,30,6,50,14,9
101,3,24,9,20,2,0,1,B03,1,34,7,50,14,9
101,3,24,9,20,2,0,1,C03,1,19,7,50,14,9
101,3,25,15,40,2,0,1,F01,1,,8,40,14,9
101,3,25,15,40,2,0,1,F01,1,10,8,40,14,9
101,3,25,15,40,2,0,1,C03,1,64,8,40,14,9
101,3,27,7,10,2,0,4,C03,1,53,8,50,3,1
101,3,27,7,10,2,0,4,C03,2,41,8,50,3,1
101,3,27,7,10,2,0,4,B03,1,45,8,50,3,1
101,3,27,7,10,2,0,4,H02,1,16,8,50,3,1
101,3,27,7,10,2,0,4,H02,2,9,8,50,3,1
101,3,27,16,3,2,0,1,C03,1,19,8,50,3,2
101,3,27,16,3,2,0,1,C03,1,63,8,50,3,2
101,3,27,16,3,2,0,1,B01,2,60,8,50,3,2
101,3,27,18,0,2,0,1,B03,1,35,8,50,3,1
101,3,27,18,0,2,0,1,C03,1,57,8,50,3,1
101,3,28,6,40,2,0,1,B12,1,51,8,30,14,9
101,3,28,6,40,2,0,1,C04,1,42,8,30,14,9
101,3,28,9,30,2,0,1,B02,1,72,8,50,3,1
101,3,28,9,30,2,0,1,C03,1,29,8,50,3,1
101,3,28,17,30,2,0,1,B03,1,61,8,50,14,9
101,3,28,17,30,2,0,1,F01,1,79,8,50,14,9
101,3,30,10,10,2,0,2,C03,2,23,8,50,4,1
101,3,30,10,10,2,0,2,C03,1,55,8,50,4,1
101,3,17,18,22,2,0,1,C03,1,41,8,40,14,9
101,3,17,18,22,2,0,1,H01,1,48,8,40,14,9
101,3,23,9,30,2,0,3,C03,2,56,8,50,4,1
101,3,23,9,30,2,0,3,C03,1,61,8,50,4,1
101,3,23,9,30,2,0,3,H02,2,57,8,50,4,1
101,3,27,14,20,2,0,1,C03,1,30,8,40,14,9
101,3,27,14,20,2,0,1,C04,2,40,8,40,14,9
101,3,30,7,6,2,0,1,B03,1,53,8,50,4,1
101,3,30,7,6,2,0,1,H01,2,13,8,50,4,1
101,4,8,19,22,2,0,2,B03,1,41,8,50,4,1
101,4,8,19,22,2,0,2,B03,1,32,8,50,4,1
101,4,8,19,22,2,0,2,H02,2,11,8,50,4,1
101,4,8,19,22,2,0,2,H02,1,30,8,50,4,1
101,4,10,22,5,2,0,2,C03,1,30,8,50,5,1
101,4,10,22,5,2,0,2,C03,2,30,8,50,5,1
101,4,11,10,30,2,0,1,B03,1,45,8,50,3,1
101,4,11,10,30,2,0,1,F01,1,79,8,50,3,1
101,4,19,23,20,2,0,1,C03,1,30,8,50,4,1
101,4,19,23,20,2,0,1,,3,,8,50,4,1
101,4,19,23,20,2,0,1,H03,1,33,8,50,4,1
101,4,30,10,12,2,0,3,C03,1,20,8,50,4,1
101,4,30,10,12,2,0,3,C03,1,21,8,50,4,1
101,4,30,10,12,2,0,3,C03,1,72,8,50,4,1
101,4,30,10,12,2,0,3,H02,1,17,8,50,4,1
101,5,13,21,0,2,0,2,G06,1,,8,40,4,1
101,5,13,21,0,2,0,2,C03,1,45,8,40,4,1
101,5,13,21,0,2,0,2,H02,1,55,8,40,4,1
101,5,13,23,42,2,0,2,B01,1,58,8,50,4,1
101,5,13,23,42,2,0,2,C04,1,27,8,50,4,1
101,5,13,23,42,2,0,2,H02,2,25,8,50,4,1
101,5,15,17,55,2,0,1,B03,1,46,8,50,14,9
101,5,15,17,55,2,0,1,C03,2,40,8,50,14,9
101,5,18,17,15,2,0,1,B03,1,29,8,50,5,1
101,5,18,17,15,2,0,1,H01,2,17,8,50,5,1
101,5,22,8,0,2,0,2,B01,1,58,8,50,4,1
101,5,22,8,0,2,0,2,C03,1,68,8,50,4,1
101,5,22,8,0,2,0,2,H02,1,6,8,50,4,1
101,5,22,8,0,2,0,2,H02,1,2,8,50,4,1
101,5,26,20,39,2,0,1,B03,1,,8,40,4,1
101,5,26,20,39,2,0,1,C03,1,19,8,40,4,1
101,5,27,0,8,2,0,2,B03,1,59,6,50,14,9
101,5,27,0,8,2,0,2,C03,2,21,6,50,14,9
101,5,27,0,8,2,0,2,H02,2,20,6,50,14,9
101,5,29,11,37,2,0,2,C03,2,58,8,50,4,1
101,5,29,11,37,2,0,2,C03,1,31,8,50,4,1
101,3,24,10,40,2,0,1,C04,2,60,6,40,4,1
101,3,24,10,40,2,0,1,C03,1,26,6,40,4,1
101,3,22,17,0,2,0,1,B02,1,56,8,50,3,2
101,3,22,17,0,2,0,1,F01,2,62,8,50,3,2
101,3,28,21,59,2,0,1,,3,,8,40,3,1
101,3,28,21,59,2,0,1,C03,1,18,8,40,3,1
101,3,28,21,59,2,0,1,B03,1,30,8,40,3,1
101,4,14,10,40,2,0,1,B03,1,29,8,50,4,1
101,4,14,10,40,2,0,1,F01,2,57,8,50,4,1
101,5,9,11,53,2,0,1,B01,1,49,8,50,14,9
101,5,9,11,53,2,0,1,C03,1,20,8,50,14,9
101,5,15,21,20,2,0,2,C03,1,20,8,30,4,1
101,5,15,21,20,2,0,2,C03,1,31,8,30,4,1
101,3,12,14,44,2,0,1,C03,1,63,7,50,5,1
101,3,12,14,44,2,0,1,,3,,7,50,5,1
101,3,19,16,35,2,0,1,C03,1,25,7,50,4,1
101,3,19,16,35,2,0,1,F01,1,65,7,50,4,1
101,4,5,11,25,2,0,1,B03,1,25,6,50,3,1
101,4,5,11,25,2,0,1,C03,1,24,6,50,3,1
101,4,5,11,25,2,0,1,B01,1,51,6,50,3,1
101,4,2,16,40,2,0,2,C03,1,18,7,50,4,1
101,4,2,16,40,2,0,2,C03,1,24,7,50,4,1
101,4,2,16,40,2,0,2,H02,2,19,7,50,4,1
101,4,6,10,30,2,0,1,B01,1,39,6,50,4,1
101,4,6,10,30,2,0,1,C03,1,44,6,50,4,1
101,4,5,16,46,2,0,1,C03,1,,6,50,4,2
101,4,5,16,46,2,0,1,C03,1,19,6,50,4,2
101,4,10,21,6,2,0,2,B03,2,43,7,40,4,1
101,4,10,21,6,2,0,2,C03,2,40,7,40,4,1
101,4,10,21,6,2,0,2,B03,1,,7,40,4,1
101,4,10,21,6,2,0,2,H02,2,15,7,40,4,1
101,4,11,17,0,2,0,1,C03,1,55,8,50,14,9
