Year,Month,Day,Hour,Minute,Processing_class,death_toll,Injuries_Person,Vehicle_type,Sex,Age,Weather,Speed_limit,Road_pattern,Accident_location
106,1,4,12,37,2,0,1,C03,2,55,8,50,4,1
106,1,3,15,5,2,0,1,B03,1,41,8,50,4,1
106,1,3,15,5,2,0,1,C03,1,35,8,50,4,1
106,1,9,9,32,2,0,1,C03,1,19,8,50,4,2
106,1,9,9,32,2,0,1,H01,2,25,8,50,4,2
106,1,14,15,58,2,0,1,B03,1,34,8,50,3,1
106,1,14,15,58,2,0,1,C03,1,48,8,50,3,1
106,1,22,16,6,2,0,1,C03,1,63,8,50,4,4
106,1,22,16,6,2,0,1,C03,1,63,8,50,4,4
106,1,22,16,6,2,0,1,H02,2,58,8,50,4,4
106,2,8,6,33,2,0,1,B03,1,58,8,40,3,2
106,2,8,6,33,2,0,1,C03,1,30,8,40,3,2
106,9,4,9,10,2,0,3,C03,1,17,8,50,14,9
106,9,4,9,10,2,0,3,C03,1,36,8,50,14,9
106,9,4,9,10,2,0,3,H02,2,36,8,50,14,9
106,9,11,9,48,2,0,1,A02,1,34,8,50,3,1
106,9,11,9,48,2,0,1,F01,1,18,8,50,3,1
106,1,12,10,5,2,0,2,C03,2,56,7,30,4,1
106,1,12,10,5,2,0,2,C03,1,38,7,30,4,1
106,4,20,9,33,2,0,1,B03,1,31,7,0,3,1
106,4,20,9,33,2,0,1,C03,1,18,7,0,3,1
106,4,12,8,50,2,0,1,C03,2,45,8,50,14,9
106,4,12,8,50,2,0,1,F01,2,64,8,50,14,9
106,4,5,19,54,2,0,3,B01,1,48,7,50,4,1
106,4,5,19,54,2,0,3,,3,0,7,50,4,1
106,4,23,8,35,2,0,1,C03,1,24,7,40,3,1
106,4,23,8,35,2,0,1,C03,2,57,7,40,3,1
106,4,23,17,33,2,0,3,C03,1,26,8,30,14,11
106,4,23,17,33,2,0,3,C03,1,40,8,30,14,11
106,4,23,17,33,2,0,3,H02,2,44,8,30,14,11
106,2,14,13,30,2,0,1,C03,1,29,8,50,4,1
106,2,14,13,30,2,0,1,C03,1,56,8,50,4,1
106,2,20,18,0,2,0,1,C03,1,32,8,40,15,20
106,2,20,18,0,2,0,1,C03,1,28,8,40,15,20
106,2,21,6,30,2,0,3,C03,1,59,7,50,4,1
106,2,21,6,30,2,0,3,C03,1,15,7,50,4,1
106,2,21,6,30,2,0,3,H02,1,17,7,50,4,1
106,2,12,23,14,2,0,1,B01,1,67,7,50,3,1
106,2,12,23,14,2,0,1,C03,2,22,7,50,3,1
106,4,20,10,2,2,0,1,B12,1,42,6,50,4,2
106,4,20,10,2,2,0,1,C03,1,23,6,50,4,2
106,4,22,10,40,2,0,1,C03,1,45,6,50,15,20
106,4,22,10,40,2,0,1,B03,2,29,6,50,15,20
106,2,27,14,50,2,0,1,C03,1,28,7,50,4,1
106,2,27,14,50,2,0,1,B03,1,29,7,50,4,1
106,2,27,14,50,2,0,1,C03,1,19,7,50,4,1
106,2,8,18,3,2,0,1,C03,2,31,8,50,3,2
106,2,8,18,3,2,0,1,H01,2,79,8,50,3,2
106,3,7,8,14,2,0,2,C03,1,45,8,50,14,9
106,3,7,8,14,2,0,2,C03,1,32,8,50,14,9
106,2,2,22,54,2,0,1,B03,1,56,8,0,4,2
106,2,2,22,54,2,0,1,F01,1,9,8,0,4,2
106,2,1,9,38,2,0,1,B12,1,58,8,50,4,1
106,2,1,9,38,2,0,1,C03,2,28,8,50,4,1
106,2,4,10,8,2,0,1,C03,2,50,8,30,4,1
106,2,4,10,8,2,0,1,B12,1,32,8,30,4,1
106,2,10,23,40,2,0,2,C03,1,25,8,50,4,1
106,2,10,23,40,2,0,2,B01,1,43,8,50,4,1
106,2,10,23,40,2,0,2,H02,1,24,8,50,4,1
106,2,11,18,10,2,0,1,B03,1,35,8,50,3,1
106,2,11,18,10,2,0,1,C03,1,38,8,50,3,1
106,2,12,10,45,2,0,1,B01,1,54,8,50,4,1
106,2,12,10,45,2,0,1,C03,1,36,8,50,4,1
106,2,12,18,3,2,0,1,C03,1,22,8,50,4,1
106,2,12,18,3,2,0,1,H01,1,67,8,50,4,1
106,2,15,21,28,2,0,3,C03,2,60,8,50,8,11
106,2,15,21,28,2,0,3,C03,1,19,8,50,8,11
106,2,15,21,28,2,0,3,H02,2,19,8,50,8,11
106,2,16,19,20,2,0,2,C03,1,24,8,30,3,1
106,2,17,6,5,2,0,1,C03,2,54,7,30,4,1
106,3,7,19,17,2,0,1,B03,1,56,6,50,4,1
106,3,7,19,17,2,0,1,C03,2,27,6,50,4,1
106,3,21,10,55,2,0,1,C03,1,34,8,0,5,2
106,3,20,9,0,2,0,1,C03,1,64,7,50,14,9
106,3,20,9,0,2,0,1,C03,1,22,7,50,14,9
106,1,21,17,6,2,0,2,B03,1,69,7,50,3,1
106,1,21,17,6,2,0,2,C03,1,33,7,50,3,1
106,1,21,17,6,2,0,2,H02,2,32,7,50,3,1
106,1,21,17,6,2,0,2,H02,1,5,7,50,3,1
106,1,22,10,30,2,0,1,F01,1,25,8,50,4,2
106,1,22,10,30,2,0,1,B01,1,58,8,50,4,2
106,1,30,20,40,2,0,1,B03,1,51,7,50,3,1
106,1,30,20,40,2,0,1,C03,1,52,7,50,3,1
106,2,2,12,40,2,0,1,B03,1,63,7,0,14,9
106,2,2,12,40,2,0,1,C03,2,63,7,0,14,9
106,3,21,10,55,2,0,1,C03,2,52,8,0,5,2
106,3,25,19,10,2,0,2,B03,1,59,6,50,5,2
106,3,25,19,10,2,0,2,C03,2,22,6,50,5,2
106,3,25,19,10,2,0,2,H02,2,23,6,50,5,2
106,4,2,13,43,2,0,1,B12,1,53,8,50,5,1
106,4,2,13,43,2,0,1,H01,1,74,8,50,5,1
106,5,2,19,0,2,0,1,C03,2,52,8,50,5,2
106,5,2,19,0,2,0,1,B03,1,42,8,50,5,2
106,2,18,21,59,2,0,1,B03,1,106,8,50,14,9
106,2,18,21,59,2,0,1,C03,1,22,8,50,14,9
106,2,19,19,30,2,0,4,C03,1,25,8,40,4,1
106,2,19,19,30,2,0,4,C03,2,42,8,40,4,1
106,2,19,19,30,2,0,4,H02,2,3,8,40,4,1
106,2,19,19,30,2,0,4,H02,2,21,8,40,4,1
106,2,20,17,0,2,0,2,C03,2,37,7,40,8,11
106,2,20,17,0,2,0,2,C03,1,64,7,40,8,11
106,1,26,9,27,2,0,1,C03,1,53,8,40,8,9
106,1,26,9,27,2,0,1,C03,2,54,8,40,8,9
106,1,26,15,30,2,0,2,C03,1,38,8,50,5,2
106,1,26,15,30,2,0,2,C03,1,21,8,50,5,2
106,1,26,15,30,2,0,2,C03,2,43,8,50,5,2
106,2,2,8,30,2,0,2,C03,1,30,8,40,4,2
106,2,2,8,30,2,0,2,C03,1,24,8,40,4,2
106,5,9,9,27,2,0,2,B12,1,40,6,0,3,2
106,5,9,9,27,2,0,2,C02,1,34,6,0,3,2
106,5,9,9,27,2,0,2,C03,1,62,6,0,3,2
106,5,14,22,25,2,0,2,C03,1,21,8,50,5,1
106,5,14,22,25,2,0,2,C03,1,24,8,50,5,1
106,5,16,0,28,2,0,3,C03,2,24,6,40,5,2
106,5,16,0,28,2,0,3,B01,1,49,6,40,5,2
106,5,16,0,28,2,0,3,H02,2,36,6,40,5,2
106,2,11,17,0,2,0,1,C03,1,37,7,50,4,1
106,2,11,17,0,2,0,1,C04,2,46,7,50,4,1
106,2,15,16,45,2,0,1,B01,1,54,8,40,4,2
106,2,15,16,45,2,0,1,C03,1,23,8,40,4,2
106,2,22,20,50,2,0,2,C03,1,18,7,0,4,2
106,2,22,20,50,2,0,2,C03,1,19,7,0,4,2
106,2,22,20,50,2,0,2,E01,1,29,7,0,4,2
106,3,2,7,26,2,0,1,C03,1,32,8,30,13,22
106,3,2,7,26,2,0,1,B03,1,42,8,30,13,22
106,3,3,6,45,2,0,1,B03,1,60,8,50,15,13
106,3,3,6,45,2,0,1,B03,1,63,8,50,15,13
106,3,3,6,45,2,0,1,B12,1,63,8,50,15,13
106,3,3,6,45,2,0,1,B12,1,52,8,50,15,13
106,3,13,21,9,2,0,1,C03,1,23,6,50,3,2
106,3,13,21,9,2,0,1,B03,1,26,6,50,3,2
106,3,14,19,15,2,0,1,B03,2,36,7,50,14,9
106,3,14,19,15,2,0,1,F01,2,63,7,50,14,9
106,3,20,12,20,2,0,2,C03,1,35,7,50,4,2
106,3,20,12,20,2,0,2,C03,2,51,7,50,4,2
106,2,5,22,34,2,0,1,C03,2,18,8,40,5,2
106,2,5,22,34,2,0,1,B03,1,32,8,40,5,2
106,2,6,23,34,2,0,2,C03,1,25,8,50,5,1
106,2,6,23,34,2,0,2,C03,1,56,8,50,5,1
106,2,7,17,36,2,0,1,B02,1,49,8,50,14,9
106,2,7,17,36,2,0,1,C03,1,46,8,50,14,9
106,2,8,8,30,2,0,2,C03,1,34,8,50,5,4
106,2,8,8,30,2,0,2,C03,1,28,8,50,5,4
106,2,6,22,0,2,0,1,,3,0,8,0,5,2
106,2,6,22,0,2,0,1,C03,1,22,8,0,5,2
106,2,14,8,21,2,0,1,B12,1,48,8,50,3,2
106,2,14,8,21,2,0,1,C03,1,19,8,50,3,2
106,2,14,14,47,2,0,1,C03,1,58,8,50,14,9
106,2,14,14,47,2,0,1,C03,2,46,8,50,14,9
106,1,27,3,0,2,0,1,B01,1,61,8,50,14,7
106,1,27,3,0,2,0,1,B01,1,35,8,50,14,7
106,2,3,20,5,2,0,1,C03,1,45,8,50,3,1
106,2,3,20,5,2,0,1,C03,2,25,8,50,3,1
106,2,5,1,40,2,0,2,C01,1,25,8,50,14,9
106,2,5,1,40,2,0,2,C03,2,38,8,50,14,9
106,2,5,1,40,2,0,2,H02,1,36,8,50,14,9
106,2,11,12,20,2,0,1,C03,1,38,7,40,3,2
106,2,11,12,20,2,0,1,C03,2,23,7,40,3,2
106,2,11,12,20,2,0,1,B03,1,26,7,40,3,2
106,2,22,18,45,2,0,3,C03,1,31,6,50,3,1
106,2,22,18,45,2,0,3,C03,2,47,6,50,3,1
106,2,22,18,45,2,0,3,H02,1,55,6,50,3,1
106,2,9,19,36,2,0,1,C03,1,19,7,50,4,9
106,2,9,19,36,2,0,1,B03,1,28,7,50,4,9
106,2,16,8,42,2,0,2,C03,1,25,8,0,4,2
106,2,16,8,42,2,0,2,C03,2,27,8,0,4,2
106,2,21,21,10,2,0,2,C03,1,33,7,0,4,2
106,2,21,21,10,2,0,2,H01,2,56,7,0,4,2
106,2,19,9,59,2,0,1,C03,2,57,8,50,4,1
106,2,19,9,59,2,0,1,B03,1,25,8,50,4,1
106,3,14,18,50,2,0,1,C03,2,24,8,0,14,9
106,3,14,18,50,2,0,1,C04,1,82,8,0,14,9
106,3,14,22,0,2,0,2,C03,1,40,8,30,4,1
106,3,14,22,0,2,0,2,C03,1,18,8,30,4,1
106,3,14,22,0,2,0,2,H02,2,43,8,30,4,1
106,2,15,16,58,2,0,1,B01,1,33,8,50,4,1
106,2,15,16,58,2,0,1,C03,1,65,8,50,4,1
106,2,15,16,58,2,0,1,A04,1,51,8,50,4,1
106,3,1,9,27,2,0,1,B03,2,57,8,50,4,1
106,3,1,9,27,2,0,1,C03,2,42,8,50,4,1
106,2,11,18,0,2,0,1,C03,1,21,8,0,8,11
106,2,11,18,0,2,0,1,C03,1,41,8,0,8,11
106,2,15,13,10,2,0,1,B03,1,106,8,0,4,2
106,2,15,13,10,2,0,1,B01,1,46,8,0,4,2
106,2,17,21,9,2,0,3,C03,1,23,7,0,14,9
106,2,17,21,9,2,0,3,B01,1,57,7,0,14,9
106,2,17,21,9,2,0,3,H02,2,21,7,0,14,9
106,4,6,7,22,2,0,1,B12,1,66,8,50,4,1
106,4,6,7,22,2,0,1,C03,1,19,8,50,4,1
106,2,20,8,46,2,0,2,C03,1,21,7,50,14,9
106,2,20,8,46,2,0,2,C03,2,28,7,50,14,9
106,2,27,7,50,2,0,1,B03,1,38,7,50,14,9
106,2,27,7,50,2,0,1,C03,1,25,7,50,14,9
106,4,13,15,1,2,0,1,B03,1,27,6,50,14,9
106,4,13,15,1,2,0,1,C03,2,63,6,50,14,9
106,4,13,19,21,2,0,1,B03,1,44,6,50,4,2
106,4,13,19,21,2,0,1,C03,1,31,6,50,4,2
106,4,13,23,27,2,0,2,C03,2,24,6,50,3,2
106,4,13,23,27,2,0,2,H01,2,55,6,50,3,2
106,4,20,14,25,2,0,1,C03,2,63,7,30,4,1
106,4,20,14,25,2,0,1,B03,1,68,7,30,4,1
106,2,20,0,25,2,0,3,C03,1,21,7,50,4,1
106,2,20,0,25,2,0,3,C03,1,29,7,50,4,1
106,2,20,0,25,2,0,3,H02,2,37,7,50,4,1
106,2,22,7,25,2,0,6,B01,1,45,8,50,5,1
106,2,22,7,25,2,0,6,C03,1,62,8,50,5,1
106,2,22,7,25,2,0,6,C03,1,46,8,50,5,1
106,2,22,7,25,2,0,6,C03,1,27,8,50,5,1
106,2,22,7,25,2,0,6,C03,1,51,8,50,5,1
106,2,22,7,25,2,0,6,C03,1,16,8,50,5,1
106,2,22,7,25,2,0,6,H02,2,15,8,50,5,1
106,2,22,7,25,2,0,6,H02,1,16,8,50,5,1
106,2,22,7,25,2,0,6,H02,2,55,8,50,5,1
106,3,1,8,32,2,0,1,B03,1,36,8,0,14,9
106,3,1,8,32,2,0,1,C03,1,21,8,0,14,9
106,3,2,15,37,2,0,1,C03,2,32,7,50,3,2
106,3,2,15,37,2,0,1,C02,1,25,7,50,3,2
106,2,13,20,35,2,0,1,B03,1,50,7,50,14,9
106,2,13,20,35,2,0,1,C02,1,27,7,50,14,9
106,2,15,11,4,2,0,1,B12,1,38,8,0,4,2
106,2,15,11,4,2,0,1,B03,1,33,8,0,4,2
106,2,15,11,4,2,0,1,C03,1,52,8,0,4,2
106,2,25,9,42,2,0,1,C03,2,29,6,50,3,2
106,2,25,9,42,2,0,1,H01,2,65,6,50,3,2
106,2,27,6,30,2,0,1,C03,1,29,7,50,3,2
106,2,27,6,30,2,0,1,B03,2,34,7,50,3,2
106,3,3,23,35,2,0,2,C03,1,30,8,50,14,11
106,3,3,23,35,2,0,2,C03,2,62,8,50,14,11
106,3,4,23,6,2,0,2,B03,2,21,8,50,14,9
106,3,4,23,6,2,0,2,C03,1,37,8,50,14,9
106,3,4,23,6,2,0,2,C03,1,27,8,50,14,9
106,3,17,7,25,2,0,1,B01,1,63,7,50,3,2
106,3,17,7,25,2,0,1,C03,1,67,7,50,3,2
106,3,22,18,24,2,0,2,A04,1,46,8,50,5,2
106,3,22,18,24,2,0,2,C03,1,31,8,50,5,2
106,3,22,18,24,2,0,2,H02,1,30,8,50,5,2
106,3,30,10,43,2,0,1,B03,2,34,8,50,14,9
106,3,30,10,43,2,0,1,C03,1,68,8,50,14,9
106,2,9,10,30,2,0,1,B01,1,78,8,50,14,9
106,2,9,10,30,2,0,1,C03,1,19,8,50,14,9
106,3,14,0,8,2,0,1,B02,1,57,6,50,4,1
106,3,14,0,8,2,0,1,C03,1,21,6,50,4,1
106,2,11,22,10,2,0,1,C03,1,26,7,50,14,9
106,2,11,22,10,2,0,1,C03,1,23,7,50,14,9
106,2,11,22,10,2,0,1,C03,1,23,7,50,14,9
106,1,25,16,0,2,0,1,G06,1,106,8,0,15,22
106,1,25,16,0,2,0,1,H01,2,54,8,0,15,22
106,2,13,22,57,2,0,1,C03,1,20,7,40,4,1
106,2,13,22,57,2,0,1,C03,2,30,7,40,4,1
106,2,17,21,24,2,0,1,C03,1,37,7,40,14,9
106,2,17,21,24,2,0,1,C03,1,22,7,40,14,9
106,4,5,11,37,2,0,1,B01,1,51,8,50,4,1
106,4,5,11,37,2,0,1,C03,2,26,8,50,4,1
106,2,27,7,50,2,0,1,B03,1,55,7,50,14,9
106,2,27,12,15,2,0,1,B01,1,66,7,50,5,1
106,2,27,12,15,2,0,1,C03,1,85,7,50,5,1
106,3,3,5,5,2,0,2,B03,1,50,7,40,3,1
106,3,3,5,5,2,0,2,C03,2,20,7,40,3,1
106,3,3,5,5,2,0,2,H02,1,23,7,40,3,1
106,3,8,18,59,2,0,1,C03,1,48,7,50,4,1
106,3,8,18,59,2,0,1,C03,2,45,7,50,4,1
106,3,17,10,10,2,0,2,C03,2,58,7,40,4,1
106,3,17,10,10,2,0,2,C03,1,72,7,40,4,1
106,3,22,21,19,2,0,1,B03,2,30,6,50,3,2
106,3,22,21,19,2,0,1,C03,1,32,6,50,3,2
106,4,6,10,40,2,0,1,,4,0,8,50,14,9
106,4,6,10,40,2,0,1,C03,1,24,8,50,14,9
106,4,6,12,49,2,0,1,C03,1,60,8,40,14,9
106,4,6,12,49,2,0,1,C03,2,65,8,40,14,9
106,4,11,10,46,2,0,1,B03,2,30,6,50,4,2
106,4,11,10,46,2,0,1,C03,1,23,6,50,4,2
106,4,17,7,2,2,0,1,B12,1,51,8,50,4,2
106,4,17,7,2,2,0,1,C03,1,32,8,50,4,2
106,3,18,9,22,2,0,2,C03,1,30,7,50,4,1
106,3,18,9,22,2,0,2,C03,1,43,7,50,4,1
106,3,19,17,11,2,0,2,C03,1,19,8,50,14,18
106,3,19,17,11,2,0,2,H01,1,36,8,50,14,18
106,3,24,22,52,2,0,1,C03,1,25,8,50,4,1
106,3,24,22,52,2,0,1,C03,1,18,8,50,4,1
106,3,25,15,32,2,0,1,C03,1,27,6,50,4,2
106,3,25,15,32,2,0,1,B01,1,48,6,50,4,2
106,3,30,15,6,2,0,1,B02,1,31,8,50,14,9
106,3,30,15,6,2,0,1,C03,1,22,8,50,14,9
106,3,31,21,9,2,0,1,B03,4,0,6,50,3,2
106,3,31,21,9,2,0,1,C03,1,26,6,50,3,2
106,4,11,19,8,2,0,1,C03,1,54,7,50,4,2
106,4,11,19,8,2,0,1,H01,2,77,7,50,4,2
106,6,6,8,32,2,0,1,B03,1,46,8,50,14,9
106,6,6,8,32,2,0,1,C03,1,22,8,50,14,9
106,6,14,11,44,2,0,1,C02,1,20,6,50,14,9
106,6,14,11,44,2,0,1,B03,1,52,6,50,14,9
106,7,4,8,50,2,0,1,C03,1,18,8,50,14,9
106,7,4,8,50,2,0,1,C03,2,43,8,50,14,9
106,7,11,8,6,2,0,1,B03,1,52,8,50,14,9
106,7,11,8,6,2,0,1,C03,1,65,8,50,14,9
106,7,12,8,10,2,0,2,C03,1,64,8,50,14,9
106,7,12,8,10,2,0,2,C03,1,43,8,50,14,9
106,8,28,17,7,2,0,1,C03,1,19,8,50,14,9
106,8,28,17,7,2,0,1,H01,2,90,8,50,14,9
106,4,10,15,55,2,0,1,C03,1,30,8,30,9,11
106,4,10,15,55,2,0,1,C03,1,45,8,30,9,11
106,3,1,22,30,2,0,2,C03,1,26,8,50,4,1
106,3,1,22,30,2,0,2,C03,1,17,8,50,4,1
106,3,3,10,41,2,0,1,C03,1,67,8,50,4,1
106,3,3,10,41,2,0,1,C03,1,21,8,50,4,1
106,3,12,15,40,2,0,3,C03,1,67,8,50,4,1
106,3,12,15,40,2,0,3,C01,1,27,8,50,4,1
106,3,12,15,40,2,0,3,H02,1,3,8,50,4,1
106,3,15,7,50,2,0,2,C03,1,23,8,50,4,1
106,3,15,7,50,2,0,2,H01,2,74,8,50,4,1
106,3,22,17,13,2,0,1,C03,1,16,7,0,3,1
106,3,22,17,13,2,0,1,B03,1,41,7,0,3,1
106,7,12,12,17,2,0,2,H02,1,29,8,50,4,1
106,7,12,12,17,2,0,2,C03,1,29,8,50,4,1
106,7,12,12,17,2,0,2,B03,1,29,8,50,4,1
106,8,31,8,29,2,0,2,C03,2,36,8,50,4,2
106,8,31,8,29,2,0,2,C03,1,26,8,50,4,2
106,3,8,18,23,2,0,3,C03,2,23,6,50,4,1
106,3,8,18,23,2,0,3,H01,2,56,6,50,4,1
106,3,8,18,23,2,0,3,H02,2,19,6,50,4,1
106,3,14,8,15,2,0,1,C03,1,42,6,50,4,1
106,3,14,8,15,2,0,1,C03,1,29,6,50,4,1
106,3,14,16,55,2,0,4,F03,1,83,8,50,8,11
106,3,14,16,55,2,0,4,C03,1,22,8,50,8,11
106,3,14,16,55,2,0,4,C03,1,63,8,50,8,11
106,3,14,16,55,2,0,4,H02,2,19,8,50,8,11
106,3,16,12,25,2,0,2,C03,1,33,8,50,8,11
106,3,16,12,25,2,0,2,C03,1,64,8,50,8,11
106,3,20,22,5,2,0,1,C03,1,33,8,40,4,1
106,3,20,22,5,2,0,1,B03,1,25,8,40,4,1
106,3,22,10,30,2,0,1,C03,1,41,8,50,4,2
106,3,22,10,30,2,0,1,B01,1,46,8,50,4,2
106,3,22,14,20,2,0,1,C03,1,30,8,40,4,1
106,3,22,14,20,2,0,1,B03,2,66,8,40,4,1
106,3,25,19,0,2,0,1,B03,1,23,6,50,3,2
106,3,25,19,0,2,0,1,B03,1,29,6,50,3,2
106,3,25,19,0,2,0,1,H02,1,0,6,50,3,2
106,3,25,20,0,2,0,1,B03,1,34,6,50,3,1
106,3,25,20,0,2,0,1,C03,1,20,6,50,3,1
106,3,25,20,0,2,0,1,B01,1,56,6,50,3,1
106,3,25,20,0,2,0,1,C03,1,18,6,50,3,1
106,3,25,23,56,2,0,2,C03,1,27,6,50,4,1
106,3,25,23,56,2,0,2,H01,2,21,6,50,4,1
106,3,27,10,50,2,0,1,B01,1,65,8,50,4,1
106,3,27,10,50,2,0,1,C03,2,36,8,50,4,1
106,2,22,9,41,2,0,1,B01,1,64,8,50,14,9
106,2,22,9,41,2,0,1,C03,1,29,8,50,14,9
106,4,10,8,23,2,0,2,C03,2,18,7,50,14,9
106,4,10,8,23,2,0,2,B01,1,58,7,50,14,9
106,4,10,8,23,2,0,2,H02,2,18,7,50,14,9
106,4,24,11,45,2,0,1,B03,1,52,8,50,14,11
106,4,24,11,45,2,0,1,C03,2,46,8,50,14,11
106,5,25,7,37,2,0,1,B03,1,46,7,40,14,9
106,5,25,7,37,2,0,1,C03,1,48,7,40,14,9
106,9,19,13,58,2,0,1,B03,1,47,8,50,14,9
106,9,19,13,58,2,0,1,C03,1,26,8,50,14,9
106,4,10,8,3,2,0,2,C03,1,24,8,50,3,2
106,4,10,8,3,2,0,2,C03,1,64,8,50,3,2
106,4,22,11,0,2,0,1,B02,1,57,6,50,4,1
106,4,22,11,0,2,0,1,C03,1,46,6,50,4,1
106,4,22,11,0,2,0,1,C03,1,27,6,50,4,1
106,4,23,16,6,2,0,1,H01,2,61,7,50,4,2
106,4,23,16,6,2,0,1,B03,1,36,7,50,4,2
106,5,5,17,25,2,0,1,A05,1,51,8,50,3,1
106,5,5,17,25,2,0,1,C03,1,59,8,50,3,1
106,5,11,12,12,2,0,1,B03,1,34,8,50,14,9
106,5,11,12,12,2,0,1,C03,1,68,8,50,14,9
106,7,14,15,2,2,0,2,C03,1,81,8,30,3,1
106,7,14,15,2,2,0,2,C03,1,47,8,30,3,1
106,7,18,10,33,2,0,1,B01,1,37,8,50,14,9
106,7,18,10,33,2,0,1,H01,2,21,8,50,14,9
106,7,23,23,31,2,0,3,C03,1,23,8,40,4,1
106,7,23,23,31,2,0,3,C03,1,30,8,40,4,1
106,7,23,23,31,2,0,3,C03,2,26,8,40,4,1
106,7,26,13,55,2,0,1,C03,1,52,8,50,4,1
