Year,Month,Day,Hour,Minute,Processing_class,death_toll,Injuries_Person,Vehicle_type,Sex,Age,Weather,Speed_limit,Road_pattern,Accident_location
107,1,2,16,20,2,0,1,C03,1,42,8,50,14,9
107,1,2,16,20,2,0,1,C03,1,39,8,50,14,9
107,2,4,7,30,2,0,1,C03,1,44,6,40,3,1
107,2,4,7,30,2,0,1,B12,1,41,6,40,3,1
107,1,8,11,25,2,0,1,B03,1,26,6,40,3,2
107,1,8,11,25,2,0,1,B01,1,51,6,40,3,2
107,1,14,18,10,2,0,1,B01,1,67,7,50,14,9
107,1,14,18,10,2,0,1,C03,2,68,7,50,14,9
107,1,27,8,29,2,0,1,B03,1,49,8,50,4,1
107,1,27,8,29,2,0,1,C03,1,26,8,50,4,1
107,2,2,15,12,2,0,1,B02,1,43,7,50,14,9
107,2,2,15,12,2,0,1,C03,2,47,7,50,14,9
107,2,7,0,50,2,0,1,C03,2,26,7,40,14,9
107,2,7,0,50,2,0,1,B03,1,43,7,40,14,9
107,2,7,0,50,2,0,1,A04,1,43,7,40,14,9
107,1,4,17,12,2,0,1,B03,2,39,7,30,3,1
107,1,4,17,12,2,0,1,H01,2,81,7,30,3,1
107,1,5,9,50,2,0,1,C03,2,27,6,50,14,9
107,1,5,9,50,2,0,1,H01,2,22,6,50,14,9
107,1,9,21,47,2,0,1,B03,1,50,7,50,4,1
107,1,9,21,47,2,0,1,H01,2,42,7,50,4,1
107,1,10,23,6,2,0,1,B03,1,32,7,50,14,9
107,1,10,23,6,2,0,1,C03,2,27,7,50,14,9
107,1,28,20,49,2,0,1,C03,1,54,6,50,14,9
107,1,28,20,49,2,0,1,,3,0,6,50,14,9
107,1,29,6,10,2,0,1,C03,2,47,7,50,14,9
107,1,29,6,10,2,0,1,H01,2,88,7,50,14,9
107,3,17,12,17,2,0,1,B02,1,53,8,50,14,9
107,3,17,12,17,2,0,1,C03,1,23,8,50,14,9
107,3,31,11,41,2,0,1,B03,2,50,8,50,14,9
107,3,31,11,41,2,0,1,C03,2,29,8,50,14,9
107,3,31,13,41,2,0,3,C03,2,46,8,50,14,9
107,3,31,13,41,2,0,3,C03,2,42,8,50,14,9
107,3,31,13,41,2,0,3,H02,2,48,8,50,14,9
107,1,22,18,30,2,0,2,C03,2,18,7,40,14,9
107,1,22,18,30,2,0,2,C03,1,43,7,40,14,9
107,1,22,18,30,2,0,2,B02,1,51,7,40,14,9
107,2,5,10,10,2,0,2,C03,2,21,6,0,14,9
107,2,5,10,10,2,0,2,C04,2,51,6,0,14,9
107,2,5,10,10,2,0,2,B12,1,41,6,0,14,9
107,2,6,8,30,2,0,1,C03,1,30,7,30,14,9
107,2,6,8,30,2,0,1,F01,2,62,7,30,14,9
107,1,10,12,50,2,0,1,B12,1,31,8,50,14,9
107,1,10,12,50,2,0,1,C03,2,29,8,50,14,9
107,1,14,18,45,2,0,2,B02,1,34,8,50,14,9
107,1,14,18,45,2,0,2,C03,2,43,8,50,14,9
107,1,14,18,45,2,0,2,H02,2,36,8,50,14,9
107,1,15,19,55,2,0,1,B02,1,26,8,30,3,1
107,1,15,19,55,2,0,1,C03,2,59,8,30,3,1
107,1,16,21,30,2,0,1,B03,1,27,8,50,4,1
107,1,16,21,30,2,0,1,C03,1,22,8,50,4,1
107,1,16,21,30,2,0,1,H02,2,27,8,50,4,1
107,1,29,8,30,2,0,1,B03,1,36,6,50,4,1
107,1,29,8,30,2,0,1,C03,1,20,6,50,4,1
107,2,3,4,50,2,0,2,B03,1,26,6,50,15,22
107,2,3,4,50,2,0,2,H02,2,23,6,50,15,22
107,7,9,15,40,2,0,1,B01,1,68,8,50,14,9
107,7,9,15,40,2,0,1,C03,1,22,8,50,14,9
107,7,22,10,52,2,0,2,B02,1,50,8,50,4,1
107,7,22,10,52,2,0,2,H02,2,28,8,50,4,1
107,7,22,10,52,2,0,2,C03,2,27,8,50,4,1
107,7,27,11,30,2,0,1,A05,1,45,8,40,4,4
107,7,27,11,30,2,0,1,C03,1,49,8,40,4,4
107,8,13,19,27,2,0,1,B12,2,24,8,50,4,1
107,8,13,19,27,2,0,1,C03,1,19,8,50,4,1
107,7,28,10,11,2,0,1,C03,1,18,8,50,14,9
107,7,28,10,11,2,0,1,B01,1,55,8,50,14,9
107,7,28,10,11,2,0,1,H03,1,60,8,50,14,9
107,8,10,13,26,2,0,1,B03,1,63,8,50,4,2
107,8,10,13,26,2,0,1,C03,2,35,8,50,4,2
107,8,16,12,7,2,0,1,B12,1,40,7,50,4,1
107,3,29,14,30,2,0,1,B03,1,61,8,50,4,1
107,3,29,14,30,2,0,1,C03,2,41,8,50,4,1
107,3,30,7,19,2,0,3,C03,2,48,8,50,4,1
107,3,30,7,19,2,0,3,,4,0,8,50,4,1
107,3,30,7,19,2,0,3,C03,2,32,8,50,4,1
107,3,30,7,19,2,0,3,C03,1,45,8,50,4,1
107,2,10,16,10,2,0,1,B03,1,33,6,50,14,9
107,2,10,16,10,2,0,1,C03,1,26,6,50,14,9
107,2,12,16,10,2,0,1,C03,2,38,8,50,14,9
107,2,12,16,10,2,0,1,B02,1,32,8,50,14,9
107,8,16,12,7,2,0,1,C03,1,23,7,50,4,1
107,9,10,8,30,2,0,1,C03,1,39,6,50,4,2
107,9,10,8,30,2,0,1,B01,1,62,6,50,4,2
107,2,13,10,20,2,0,1,B03,1,51,7,50,14,9
107,2,13,10,20,2,0,1,C03,1,66,7,50,14,9
107,2,14,9,10,2,0,1,F01,2,58,8,0,14,9
107,2,14,9,10,2,0,1,C03,2,64,8,0,14,9
107,3,16,4,55,2,0,1,B03,1,21,7,50,3,1
107,3,16,4,55,2,0,1,H01,1,56,7,50,3,1
107,9,15,23,40,2,0,1,B01,1,67,6,50,4,1
107,9,15,23,40,2,0,1,C03,2,33,6,50,4,1
107,9,21,19,3,2,0,1,C03,1,56,8,50,3,2
107,9,21,19,3,2,0,1,C03,2,55,8,50,3,2
107,10,25,14,15,2,0,1,B01,1,61,8,50,4,2
107,10,25,14,15,2,0,1,C03,1,22,8,50,4,2
107,11,13,12,15,2,0,3,C03,1,20,8,50,14,9
107,11,13,12,15,2,0,3,C01,1,39,8,50,14,9
107,11,13,12,15,2,0,3,H02,2,18,8,50,14,9
107,11,13,12,15,2,0,3,H02,1,28,8,50,14,9
107,11,30,4,59,2,0,3,B03,1,22,7,50,4,1
107,11,30,4,59,2,0,3,C03,1,33,7,50,4,1
107,11,30,4,59,2,0,3,,3,0,7,50,4,1
107,11,30,4,59,2,0,3,H02,2,18,7,50,4,1
107,12,1,14,45,2,0,1,C03,1,18,8,50,4,1
107,12,1,14,45,2,0,1,B03,1,28,8,50,4,1
107,12,1,21,18,2,0,1,C03,2,39,8,30,14,9
107,12,1,21,18,2,0,1,B02,1,48,8,30,14,9
107,12,2,12,6,2,0,1,B03,1,64,8,30,4,1
107,12,2,12,6,2,0,1,C03,2,53,8,30,4,1
107,12,8,10,23,2,0,1,C03,2,58,7,50,4,1
107,12,8,10,23,2,0,1,B03,1,46,7,50,4,1
107,12,24,18,30,2,0,2,C03,2,25,8,50,4,1
107,12,24,18,30,2,0,2,C03,1,31,8,50,4,1
107,1,17,21,30,2,0,2,C03,1,18,8,40,14,11
107,1,17,21,30,2,0,2,C03,2,55,8,40,14,11
107,1,18,21,22,2,0,1,C04,2,61,8,30,4,1
107,1,18,21,22,2,0,1,C03,2,20,8,30,4,1
107,1,25,17,10,2,0,1,B03,2,32,8,50,3,2
107,1,25,17,10,2,0,1,C03,1,20,8,50,3,2
107,1,25,17,10,2,0,1,B12,2,41,8,50,3,2
107,2,1,0,54,2,0,1,B01,1,59,6,50,4,2
107,2,1,0,54,2,0,1,H01,1,27,6,50,4,2
107,2,22,8,57,2,0,1,C03,2,47,8,50,14,9
107,2,22,8,57,2,0,1,B03,1,46,8,50,14,9
107,3,2,16,57,2,0,2,C03,1,63,8,50,14,9
107,3,2,16,57,2,0,2,C03,1,33,8,50,14,9
107,3,15,9,49,2,0,2,F01,1,83,8,50,4,1
107,3,15,9,49,2,0,2,C03,2,55,8,50,4,1
107,3,19,23,55,2,0,2,B03,2,38,7,50,4,1
107,3,19,23,55,2,0,2,H02,2,22,7,50,4,1
107,3,19,23,55,2,0,2,C03,1,23,7,50,4,1
107,3,31,13,51,2,0,1,B01,1,64,8,50,3,1
107,3,31,13,51,2,0,1,C03,1,73,8,50,3,1
107,2,13,11,7,2,0,2,B12,1,35,8,50,4,1
107,2,13,11,7,2,0,2,C03,1,51,8,50,4,1
107,2,13,11,7,2,0,2,H02,2,77,8,50,4,1
107,3,3,18,5,2,0,1,C03,1,41,7,50,14,11
107,3,3,18,5,2,0,1,C03,1,23,7,50,14,11
107,3,9,11,25,2,0,1,B03,1,41,8,50,4,1
107,3,9,11,25,2,0,1,C03,1,44,8,50,4,1
107,3,24,19,10,2,0,1,,4,0,7,50,4,1
107,3,24,19,10,2,0,1,C03,1,24,7,50,4,1
107,3,28,17,20,2,0,1,B03,1,33,8,50,3,1
107,3,28,17,20,2,0,1,C03,2,27,8,50,3,1
107,4,3,15,30,2,0,1,B03,1,35,8,50,4,2
107,4,3,15,30,2,0,1,B03,2,46,8,50,4,2
107,4,29,11,28,2,0,1,C03,1,39,8,50,14,9
107,4,29,11,28,2,0,1,C03,1,33,8,50,14,9
107,4,29,11,28,2,0,1,C03,1,30,8,50,14,9
107,5,3,15,35,2,0,2,C03,1,67,7,50,3,2
107,5,3,15,35,2,0,2,C03,2,25,7,50,3,2
107,3,15,21,28,2,0,1,B03,1,41,6,50,14,9
107,3,15,21,28,2,0,1,C03,2,22,6,50,14,9
107,3,23,14,10,2,0,2,B03,1,54,8,50,14,9
107,3,23,14,10,2,0,2,C03,1,19,8,50,14,9
107,3,23,14,10,2,0,2,B02,1,41,8,50,14,9
107,3,23,14,10,2,0,2,H02,2,18,8,50,14,9
107,3,28,9,22,2,0,1,C03,1,64,8,30,4,1
107,3,28,9,22,2,0,1,C03,2,32,8,30,4,1
107,3,28,16,50,2,0,2,B01,1,52,8,0,3,1
107,3,28,16,50,2,0,2,C03,1,57,8,0,3,1
107,3,28,16,50,2,0,2,C03,1,27,8,0,3,1
107,3,29,15,45,2,0,1,B03,2,27,8,30,14,9
107,3,29,15,45,2,0,1,C03,2,20,8,30,14,9
107,2,15,10,10,2,0,1,C04,2,62,8,50,14,9
107,2,15,10,10,2,0,1,B03,2,34,8,50,14,9
107,2,24,12,32,2,0,1,C03,4,0,8,50,14,9
107,2,24,12,32,2,0,1,C03,2,25,8,50,14,9
107,3,12,14,50,2,0,1,C03,1,26,8,50,14,9
107,3,12,14,50,2,0,1,B12,1,47,8,50,14,9
107,3,8,20,30,2,0,2,B03,1,23,6,40,3,1
107,3,8,20,30,2,0,2,C03,1,20,6,40,3,1
107,3,8,20,30,2,0,2,C03,1,35,6,40,3,1
107,3,8,20,30,2,0,2,C03,2,24,6,40,3,1
107,3,15,8,20,2,0,1,C03,1,47,8,40,4,1
107,3,15,8,20,2,0,1,B03,1,31,8,40,4,1
107,3,15,8,20,2,0,1,H02,1,9,8,40,4,1
107,3,16,12,0,2,0,1,C03,1,23,8,50,4,1
107,3,16,12,0,2,0,1,H01,2,82,8,50,4,1
107,3,22,17,0,2,0,3,C03,1,24,8,50,8,11
107,3,22,17,0,2,0,3,C03,1,30,8,50,8,11
107,3,22,17,0,2,0,3,H02,2,17,8,50,8,11
107,3,23,13,50,2,0,1,B03,1,24,8,50,3,1
107,3,23,13,50,2,0,1,C03,1,59,8,50,3,1
107,2,21,19,30,2,0,1,C03,1,27,8,50,14,11
107,2,21,19,30,2,0,1,C03,1,41,8,50,14,11
107,2,27,21,21,2,0,1,A04,1,53,8,50,14,19
107,2,27,21,21,2,0,1,H01,2,55,8,50,14,19
107,3,12,3,40,2,0,1,B01,1,60,8,40,14,9
107,3,12,3,40,2,0,1,C03,1,34,8,40,14,9
107,4,11,12,0,2,0,1,A04,1,41,8,50,4,1
107,4,11,12,0,2,0,1,H01,2,65,8,50,4,1
107,2,26,15,18,2,0,1,B03,1,57,8,50,4,1
107,2,26,15,18,2,0,1,C03,1,29,8,50,4,1
107,2,27,7,20,2,0,1,C03,2,38,8,50,14,9
107,2,27,7,20,2,0,1,B03,1,42,8,50,14,9
107,2,27,7,20,2,0,1,B03,1,38,8,50,14,9
107,2,27,7,20,2,0,1,H02,1,10,8,50,14,9
107,3,1,8,17,2,0,1,C03,1,20,8,50,3,1
107,3,1,8,17,2,0,1,B03,1,53,8,50,3,1
107,3,4,20,5,2,0,2,C04,2,39,8,50,14,9
107,3,4,20,5,2,0,2,B03,1,28,8,50,14,9
107,3,4,20,5,2,0,2,H02,2,4,8,50,14,9
107,3,18,8,44,2,0,2,F01,4,0,8,0,15,22
107,3,18,8,44,2,0,2,F01,1,40,8,0,15,22
107,3,18,8,44,2,0,2,H01,2,68,8,0,15,22
107,3,19,7,46,2,0,2,C04,2,48,8,50,4,2
107,3,19,7,46,2,0,2,F01,1,53,8,50,4,2
107,3,19,9,51,2,0,1,C03,1,58,8,50,4,1
107,3,19,9,51,2,0,1,C03,2,48,8,50,4,1
107,3,19,13,3,2,0,1,C03,2,68,8,30,4,1
107,3,19,13,3,2,0,1,B01,1,70,8,30,4,1
107,3,20,9,35,2,0,1,C03,2,59,6,50,4,1
107,3,20,9,35,2,0,1,B01,1,51,6,50,4,1
107,3,23,19,50,2,0,2,C03,1,25,8,40,8,11
107,3,23,19,50,2,0,2,F01,1,57,8,40,8,11
107,3,23,19,50,2,0,2,C03,1,52,8,40,8,11
107,3,24,22,40,2,0,1,C03,1,21,8,40,4,1
107,3,24,22,40,2,0,1,B03,1,30,8,40,4,1
107,3,25,0,10,2,0,3,C03,1,22,8,40,4,1
107,3,25,0,10,2,0,3,C03,1,43,8,40,4,1
107,3,25,0,10,2,0,3,H02,2,22,8,40,4,1
107,3,19,13,55,2,0,4,C03,1,26,8,50,4,1
107,3,19,13,55,2,0,4,C03,1,24,8,50,4,1
107,3,19,13,55,2,0,4,C03,1,24,8,50,4,1
107,3,19,13,55,2,0,4,H02,1,20,8,50,4,1
107,3,23,22,10,2,0,2,C03,1,26,8,50,4,1
107,3,23,22,10,2,0,2,C03,1,30,8,50,4,1
107,3,29,15,15,2,0,2,F01,1,83,8,50,3,2
107,3,29,15,15,2,0,2,H01,1,83,8,50,3,2
107,3,31,12,27,2,0,1,B01,1,58,8,50,4,2
107,3,31,12,27,2,0,1,C03,1,23,8,50,4,2
107,4,4,20,42,2,0,3,C03,1,30,8,50,4,1
107,4,4,20,42,2,0,3,C03,2,47,8,50,4,1
107,4,4,20,42,2,0,3,H02,2,32,8,50,4,1
107,3,23,16,17,2,0,2,C03,1,49,8,50,14,9
107,3,23,16,17,2,0,2,C03,2,22,8,50,14,9
107,2,14,19,50,2,0,2,C03,1,25,7,50,3,1
107,2,14,19,50,2,0,2,C03,1,21,7,50,3,1
107,2,14,21,50,2,0,1,B03,1,53,7,50,4,2
107,2,14,21,50,2,0,1,C03,1,20,7,50,4,2
107,2,15,1,2,2,0,1,B01,1,63,7,50,14,9
107,2,15,1,2,2,0,1,C03,2,24,7,50,14,9
107,3,1,17,40,2,0,1,B01,1,65,8,40,4,1
107,3,1,17,40,2,0,1,A04,1,37,8,40,4,1
107,3,1,17,40,2,0,1,H02,1,88,8,40,4,1
107,3,19,7,40,2,0,2,B01,1,69,8,50,14,9
107,3,19,7,40,2,0,2,A02,1,36,8,50,14,9
107,3,19,7,40,2,0,2,H02,1,36,8,50,14,9
107,2,13,21,34,2,0,2,C03,2,35,8,50,14,9
107,2,13,21,34,2,0,2,C03,1,23,8,50,14,9
107,2,21,19,30,2,0,1,C03,1,18,8,50,14,11
107,3,19,12,5,2,0,3,C03,1,72,8,50,4,2
107,3,19,12,5,2,0,3,C03,1,39,8,50,4,2
107,3,19,12,5,2,0,3,B01,1,63,8,50,4,2
107,3,19,12,5,2,0,3,H02,2,70,8,50,4,2
107,3,20,9,8,2,0,1,C03,1,34,6,50,4,2
107,3,20,9,8,2,0,1,B12,1,48,6,50,4,2
107,3,27,7,25,2,0,1,B01,1,61,8,50,4,1
107,3,27,7,25,2,0,1,C03,1,18,8,50,4,1
107,4,1,0,12,2,0,1,C03,1,18,8,50,4,1
107,4,1,0,12,2,0,1,A41,1,39,8,50,4,1
107,4,21,9,49,2,0,1,B01,1,51,8,50,14,9
107,4,21,9,49,2,0,1,C03,1,39,8,50,14,9
107,4,22,14,35,2,0,1,B03,1,45,8,50,4,2
107,4,22,14,35,2,0,1,C03,1,18,8,50,4,2
107,3,14,7,40,2,0,1,B03,1,53,8,50,4,2
107,3,14,7,40,2,0,1,C03,1,52,8,50,4,2
107,3,14,14,47,2,0,1,B01,1,51,8,50,14,9
107,3,14,14,47,2,0,1,C03,2,39,8,50,14,9
107,3,22,22,50,2,0,1,C03,1,18,7,50,14,9
107,3,22,22,50,2,0,1,B03,1,21,7,50,14,9
107,4,16,16,9,2,0,2,B03,2,22,8,50,14,9
107,4,16,16,9,2,0,2,C03,1,18,8,50,14,9
107,4,16,16,9,2,0,2,C03,1,18,8,50,14,9
107,4,16,16,9,2,0,2,B01,1,58,8,50,14,9
107,3,21,15,42,2,0,2,C03,1,24,8,50,3,2
107,3,21,15,42,2,0,2,C03,2,22,8,50,3,2
107,3,21,17,43,2,0,1,B03,1,19,8,40,5,2
107,3,21,17,43,2,0,1,B03,1,47,8,40,5,2
107,3,27,13,45,2,0,4,B03,1,34,8,50,14,9
107,3,27,13,45,2,0,4,C02,1,37,8,50,14,9
107,3,27,13,45,2,0,4,H02,2,30,8,50,14,9
107,3,27,13,45,2,0,4,C03,1,41,8,50,14,9
107,3,27,13,45,2,0,4,H02,1,34,8,50,14,9
107,4,3,16,10,2,0,1,C03,2,49,8,50,14,9
107,4,3,16,10,2,0,1,C03,1,23,8,50,14,9
107,4,7,18,55,2,0,2,C03,1,66,8,40,3,2
107,4,7,18,55,2,0,2,C03,2,22,8,40,3,2
107,3,25,0,1,2,0,1,C03,1,27,7,0,14,7
107,3,25,0,1,2,0,1,B03,1,24,7,0,14,7
107,3,25,0,1,2,0,1,H02,2,28,7,0,14,7
107,4,8,9,0,2,0,1,C03,2,51,7,30,4,1
107,4,8,9,0,2,0,1,C03,1,66,7,30,4,1
107,4,13,20,9,2,0,1,C03,1,59,7,30,4,1
107,4,13,20,9,2,0,1,B03,1,39,7,30,4,1
107,4,13,20,9,2,0,1,B12,1,45,7,30,4,1
107,4,14,14,50,2,0,1,C03,1,18,7,50,4,1
107,4,14,14,50,2,0,1,C03,1,72,7,50,4,1
107,4,18,18,55,2,0,1,B03,2,56,7,50,4,1
107,4,18,18,55,2,0,1,C04,1,55,7,50,4,1
107,4,19,21,28,2,0,1,B01,1,39,7,50,4,1
107,4,11,19,25,2,0,2,H02,2,52,8,50,3,1
107,4,14,11,0,2,0,1,C03,1,65,6,40,4,1
107,4,14,11,0,2,0,1,,3,0,6,40,4,1
107,4,25,9,39,2,0,1,B03,1,35,8,50,3,2
107,4,25,9,39,2,0,1,C03,2,57,8,50,3,2
107,3,28,23,4,2,0,4,C03,2,32,7,40,3,2
107,3,28,23,4,2,0,4,C03,2,20,7,40,3,2
107,3,28,23,4,2,0,4,C03,2,24,7,40,3,2
107,3,28,23,4,2,0,4,H02,2,20,7,40,3,2
107,6,11,23,12,2,0,1,B03,1,41,8,50,4,2
107,6,11,23,12,2,0,1,C03,1,29,8,50,4,2
107,6,11,23,12,2,0,1,H02,2,28,8,50,4,2
107,6,30,22,6,2,0,1,B01,1,66,8,40,14,9
107,6,30,22,6,2,0,1,C03,2,24,8,40,14,9
107,4,19,21,28,2,0,1,H01,2,29,7,50,4,1
107,5,2,23,0,2,0,1,B03,2,42,7,50,4,1
107,5,2,23,0,2,0,1,C03,2,32,7,50,4,1
107,3,15,13,10,2,0,1,B03,1,54,8,50,14,18
107,3,15,13,10,2,0,1,H01,2,62,8,50,14,18
107,3,16,14,43,2,0,1,B02,1,30,7,50,14,9
107,3,16,14,43,2,0,1,H01,2,35,7,50,14,9
107,4,23,7,6,2,0,2,C03,1,54,8,40,3,1
107,4,23,7,6,2,0,2,H01,2,58,8,40,3,1
107,4,30,18,12,2,0,1,C03,2,33,7,40,14,9
107,4,30,18,12,2,0,1,B11,1,35,7,40,14,9
107,3,5,8,48,2,0,1,B12,1,47,8,50,4,2
107,3,5,8,48,2,0,1,C03,1,28,8,50,4,2
107,3,18,14,33,2,0,1,B03,1,37,8,50,14,9
107,3,18,14,33,2,0,1,C03,1,20,8,50,14,9
107,4,7,0,0,2,0,3,C03,1,26,6,40,4,1
107,4,7,0,0,2,0,3,C03,1,20,6,40,4,1
107,4,7,0,0,2,0,3,H03,2,27,6,40,4,1
107,4,7,0,0,2,0,3,H03,1,20,6,40,4,1
107,4,8,11,13,2,0,1,C03,1,30,8,50,14,9
107,4,8,11,13,2,0,1,,4,0,8,50,14,9
107,4,8,18,22,2,0,1,C03,2,52,8,40,4,1
107,4,8,18,22,2,0,1,B03,1,28,8,40,4,1
107,3,23,19,20,2,0,2,B02,1,66,8,50,5,2
107,3,23,19,20,2,0,2,C03,1,62,8,50,5,2
107,3,23,19,20,2,0,2,H02,2,64,8,50,5,2
107,4,24,10,50,2,0,1,C03,2,37,6,0,14,9
107,4,24,10,50,2,0,1,B03,1,37,6,0,14,9
107,3,9,8,40,2,0,3,C04,1,71,8,50,3,2
107,3,9,8,40,2,0,3,C03,2,32,8,50,3,2
107,3,9,8,40,2,0,3,H02,2,54,8,50,3,2
107,3,12,21,48,2,0,1,C03,1,52,7,50,4,1
107,3,12,21,48,2,0,1,B03,1,37,7,50,4,1
107,3,15,10,40,2,0,1,C03,2,52,8,50,4,4
107,3,15,10,40,2,0,1,C03,1,18,8,50,4,4
107,3,15,10,40,2,0,1,H02,1,19,8,50,4,4
107,3,26,9,30,2,0,1,B03,1,38,8,0,14,9
107,3,26,9,30,2,0,1,H01,1,63,8,0,14,9
107,4,3,18,25,2,0,2,C03,2,24,7,50,4,1
107,4,3,18,25,2,0,2,C03,1,28,7,50,4,1
107,4,3,18,25,2,0,2,A04,1,45,7,50,4,1
107,4,3,18,25,2,0,2,H02,2,23,7,50,4,1
107,4,6,19,51,2,0,2,B01,1,67,7,0,14,7
107,4,6,19,51,2,0,2,H02,2,21,7,0,14,7
107,4,6,19,51,2,0,2,C03,1,22,7,0,14,7
107,4,13,13,35,2,0,1,B01,1,61,8,50,14,9
107,4,13,13,35,2,0,1,C03,1,44,8,50,14,9
107,4,14,9,0,2,0,1,C03,1,44,7,40,14,9
107,4,14,9,0,2,0,1,C03,1,28,7,40,14,9
107,3,18,2,45,2,0,1,C03,1,36,8,50,3,2
107,3,18,2,45,2,0,1,B01,1,61,8,50,3,2
107,3,31,17,0,2,0,3,C03,1,38,8,40,4,1
107,3,31,17,0,2,0,3,C03,1,48,8,40,4,1
107,3,31,17,0,2,0,3,H02,2,44,8,40,4,1
107,4,5,21,20,2,0,1,B03,2,44,8,50,14,9
107,4,5,21,20,2,0,1,C03,1,35,8,50,14,9
107,4,5,21,20,2,0,1,H02,2,41,8,50,14,9
107,4,5,21,20,2,0,1,H02,2,6,8,50,14,9
107,5,2,18,8,2,0,1,C03,1,30,8,50,14,9
107,5,2,18,8,2,0,1,B03,1,44,8,50,14,9
107,4,11,19,25,2,0,2,C03,2,28,8,50,3,1
107,4,11,19,25,2,0,2,C03,1,51,8,50,3,1
107,4,16,0,24,2,0,1,B03,2,19,7,50,4,1
107,4,16,0,24,2,0,1,C03,1,21,7,50,4,1
107,3,13,14,20,2,0,1,B03,1,23,8,50,3,1
107,3,13,14,20,2,0,1,C03,1,28,8,50,3,1
107,3,20,14,0,2,0,2,H02,1,58,8,50,3,1
107,3,20,14,0,2,0,2,B12,1,34,8,50,3,1
107,3,20,14,0,2,0,2,B03,2,24,8,50,3,1
107,3,29,22,10,2,0,3,C03,2,21,8,50,4,1
107,3,29,22,10,2,0,3,C03,1,34,8,50,4,1
107,3,29,22,10,2,0,3,C03,2,37,8,50,4,1
107,3,29,22,10,2,0,3,H02,2,37,8,50,4,1
107,4,17,19,0,2,0,3,C03,2,55,8,50,8,11
107,4,17,19,0,2,0,3,C03,1,25,8,50,8,11
107,4,17,19,0,2,0,3,C03,1,30,8,50,8,11
107,4,17,19,0,2,0,3,C03,1,34,8,50,8,11
107,4,17,19,0,2,0,3,C03,1,18,8,50,8,11
107,4,18,6,5,2,0,2,C04,1,89,8,50,4,1
